provincia,codigo_provincia,municipio,codigo_municipio,tipo_via,sigla,denominacion,direccion_completa,barrio
Murcia,30,MURCIA,30,AVENIDA,AV,NIETAS LAS,"AVENIDA NIETAS LAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,NUEVA LA ÑORA,"AVENIDA NUEVA LA ÑORA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PADRE MARTINEZ,"AVENIDA PADRE MARTINEZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PALMAR DEL,"AVENIDA PALMAR DEL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PALMERAL DE ZARAICHE,"AVENIDA PALMERAL DE ZARAICHE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PALMERAS,"AVENIDA PALMERAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PALMITOS,"AVENIDA PALMITOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PALOMA,"AVENIDA PALOMA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PARQUE CHURRA-THADER,"AVENIDA PARQUE CHURRA-THADER, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PATRICIO VALVERDE ESPIN,"AVENIDA PATRICIO VALVERDE ESPIN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PATRULLA AGUILA,"AVENIDA PATRULLA AGUILA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PAZ,"AVENIDA PAZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PEDRO DIAZ CASSOU,"AVENIDA PEDRO DIAZ CASSOU, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PEREZ URRUTI,"AVENIDA PEREZ URRUTI, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PICOS DE EUROPA,"AVENIDA PICOS DE EUROPA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PINOS,"AVENIDA PINOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PINTOR PEDRO CANO,"AVENIDA PINTOR PEDRO CANO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PIO BAROJA,"AVENIDA PIO BAROJA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PIO BAROJA,"AVENIDA PIO BAROJA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,POETA MIGUEL HERNANDEZ,"AVENIDA POETA MIGUEL HERNANDEZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,POETA VICENTE MEDINA,"AVENIDA POETA VICENTE MEDINA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRIMERO DE MAYO,"AVENIDA PRIMERO DE MAYO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRIMERO DE MAYO,"AVENIDA PRIMERO DE MAYO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRIMERO DE MAYO,"AVENIDA PRIMERO DE MAYO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRIMERO MAYO,"AVENIDA PRIMERO MAYO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRINCESA DOÑA LETICIA,"AVENIDA PRINCESA DOÑA LETICIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRINCIPAL,"AVENIDA PRINCIPAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRINCIPAL,"AVENIDA PRINCIPAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRINCIPE ASTURIAS,"AVENIDA PRINCIPE ASTURIAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRINCIPE ASTURIAS,"AVENIDA PRINCIPE ASTURIAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRINCIPE ASTURIAS,"AVENIDA PRINCIPE ASTURIAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PRINCIPE DE ASTURIAS,"AVENIDA PRINCIPE DE ASTURIAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PROGRESO,"AVENIDA PROGRESO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PROGRESO,"AVENIDA PROGRESO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PROGRESO DEL,"AVENIDA PROGRESO DEL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PUENTE TOCINOS,"AVENIDA PUENTE TOCINOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,PUENTE TOCINOS,"AVENIDA PUENTE TOCINOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RAMBLA DEL PUERTO,"AVENIDA RAMBLA DEL PUERTO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RAYA,"AVENIDA RAYA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RAYA,"AVENIDA RAYA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REAL ACADEMIA DE MEDICINA,"AVENIDA REAL ACADEMIA DE MEDICINA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RECTOR LOUSTAU,"AVENIDA RECTOR LOUSTAU, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RECTORES,"AVENIDA RECTORES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REGION DE MURCIA,"AVENIDA REGION DE MURCIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REGION DE MURCIA,"AVENIDA REGION DE MURCIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REGION DE MURCIA,"AVENIDA REGION DE MURCIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REGION MURCIA,"AVENIDA REGION MURCIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REGION MURCIA,"AVENIDA REGION MURCIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REINA SOFIA,"AVENIDA REINA SOFIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REINA SOFIA,"AVENIDA REINA SOFIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REINA SOFIA,"AVENIDA REINA SOFIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REINA SOFIA,"AVENIDA REINA SOFIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REINO DE MURCIA,"AVENIDA REINO DE MURCIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REINO DE VALENCIA,"AVENIDA REINO DE VALENCIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REYES CATOLICOS,"AVENIDA REYES CATOLICOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REYES CATOLICOS,"AVENIDA REYES CATOLICOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,REYES ESPAÑA,"AVENIDA REYES ESPAÑA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RICARDO GOMEZ,"AVENIDA RICARDO GOMEZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RINCON DE SECA,"AVENIDA RINCON DE SECA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RIO GUADALENTIN,"AVENIDA RIO GUADALENTIN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RIO MADERA,"AVENIDA RIO MADERA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RIO SECO,"AVENIDA RIO SECO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RIO SEGURA,"AVENIDA RIO SEGURA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RIO SEGURA,"AVENIDA RIO SEGURA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RIO SEGURA,"AVENIDA RIO SEGURA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,ROCIO,"AVENIDA ROCIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,RONDA OESTE,"AVENIDA RONDA OESTE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,ROSA DE LOS VIENTOS,"AVENIDA ROSA DE LOS VIENTOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,ROSALES,"AVENIDA ROSALES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SAN FERNANDO,"AVENIDA SAN FERNANDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SAN GINES,"AVENIDA SAN GINES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SAN JOSE,"AVENIDA SAN JOSE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SAN JUAN CRUZ,"AVENIDA SAN JUAN CRUZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SAN PEDRO DEL PINATAR,"AVENIDA SAN PEDRO DEL PINATAR, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SAN ROQUE,"AVENIDA SAN ROQUE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SANTA CATALINA,"AVENIDA SANTA CATALINA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SANTA CATALINA,"AVENIDA SANTA CATALINA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SANTIAGO,"AVENIDA SANTIAGO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SANTIAGO,"AVENIDA SANTIAGO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SANTIAGO,"AVENIDA SANTIAGO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SANTOMERA,"AVENIDA SANTOMERA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SEVERO OCHOA,"AVENIDA SEVERO OCHOA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SIERRA DE LOS VILLARES,"AVENIDA SIERRA DE LOS VILLARES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,SILVA MUÑOZ,"AVENIDA SILVA MUÑOZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,TENIENTE FLOMESTA,"AVENIDA TENIENTE FLOMESTA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,TENIENTE MONTESINOS,"AVENIDA TENIENTE MONTESINOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,TIERNO GALVAN,"AVENIDA TIERNO GALVAN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,TORRE ALCAINA,"AVENIDA TORRE ALCAINA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,TORRE ALCAYNA,"AVENIDA TORRE ALCAYNA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,TORRE DE VILLESCAS,"AVENIDA TORRE DE VILLESCAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,TROVERO M.C.EL PATIÑERO,"AVENIDA TROVERO M.C.EL PATIÑERO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VALDEMINAS,"AVENIDA VALDEMINAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VALLE DEL GUADALENTIN,"AVENIDA VALLE DEL GUADALENTIN, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VERDOLAY,"AVENIDA VERDOLAY, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VEREDA REAL,"AVENIDA VEREDA REAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VICTOR GARRIGOS,"AVENIDA VICTOR GARRIGOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VICTORIA,"AVENIDA VICTORIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VIRGEN DE LA HUERTA,"AVENIDA VIRGEN DE LA HUERTA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VIRGEN DEL ROSARIO,"AVENIDA VIRGEN DEL ROSARIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,VIRGEN DEL ROSARIO,"AVENIDA VIRGEN DEL ROSARIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,XARRAT,"AVENIDA XARRAT, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,ZARAICHE,"AVENIDA ZARAICHE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,AVENIDA,AV,ZARANDONA,"AVENIDA ZARANDONA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,ARISTONES,"BARRIO ARISTONES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,BELANDO,"BARRIO BELANDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,CERRICHES,"BARRIO CERRICHES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,CUATRO OJOS,"BARRIO CUATRO OJOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,LOS REMEDIOS,"BARRIO LOS REMEDIOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,MAESTRES DE LOS,"BARRIO MAESTRES DE LOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,NUESTRA SEÑORA REMEDIOS,"BARRIO NUESTRA SEÑORA REMEDIOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,NUESTRA SRA DE GRACIA,"BARRIO NUESTRA SRA DE GRACIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,PEPITOS,"BARRIO PEPITOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,PLATERIA,"BARRIO PLATERIA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,POLIGONO PAZ,"BARRIO POLIGONO PAZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,POLONIAS,"BARRIO POLONIAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,RESIDENCIAL PALMAR 08,"BARRIO RESIDENCIAL PALMAR 08, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,SAN JOSE OBRERO,"BARRIO SAN JOSE OBRERO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,SAN ROQUE,"BARRIO SAN ROQUE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,BARRIO,BO,TERUELES,"BARRIO TERUELES, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CAÑADA,CA,CANDIDA,"CAÑADA CANDIDA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CAÑADA,CA,DEL LAGARTO,"CAÑADA DEL LAGARTO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CAÑADA,CA,OCEANO ATLANTICO,"CAÑADA OCEANO ATLANTICO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,AIRE,"CALLEJA, CALLEJON AIRE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,BELANDO,"CALLEJA, CALLEJON BELANDO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,BERRUEZO,"CALLEJA, CALLEJON BERRUEZO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,BRAZAL,"CALLEJA, CALLEJON BRAZAL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,BURRUEZO,"CALLEJA, CALLEJON BURRUEZO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,CARAVACA,"CALLEJA, CALLEJON CARAVACA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,CASAS,"CALLEJA, CALLEJON CASAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,CONDE,"CALLEJA, CALLEJON CONDE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,COSTA LOS,"CALLEJA, CALLEJON COSTA LOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,DEL QUICO,"CALLEJA, CALLEJON DEL QUICO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,DIAZ,"CALLEJA, CALLEJON DIAZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,FLOTILLA,"CALLEJA, CALLEJON FLOTILLA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,GUERRERO,"CALLEJA, CALLEJON GUERRERO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,JOSE ANTONIO MESEGUER,"CALLEJA, CALLEJON JOSE ANTONIO MESEGUER, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,JOSE GUILLEN LOPEZ,"CALLEJA, CALLEJON JOSE GUILLEN LOPEZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,LEON,"CALLEJA, CALLEJON LEON, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,LOPEZ,"CALLEJA, CALLEJON LOPEZ, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,LORCA,"CALLEJA, CALLEJON LORCA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,MAR,"CALLEJA, CALLEJON MAR, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,MERGUIZO,"CALLEJA, CALLEJON MERGUIZO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,MORENO,"CALLEJA, CALLEJON MORENO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,MORO,"CALLEJA, CALLEJON MORO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,MORUNOS,"CALLEJA, CALLEJON MORUNOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,MULETA,"CALLEJA, CALLEJON MULETA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,NENA,"CALLEJA, CALLEJON NENA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,NORTE,"CALLEJA, CALLEJON NORTE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,NORTE,"CALLEJA, CALLEJON NORTE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PARRA,"CALLEJA, CALLEJON PARRA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PASO AGUA,"CALLEJA, CALLEJON PASO AGUA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PEDRO COBOS,"CALLEJA, CALLEJON PEDRO COBOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PENCHO EL PIRRE,"CALLEJA, CALLEJON PENCHO EL PIRRE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PEREJIL,"CALLEJA, CALLEJON PEREJIL, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PEREZ GALDOS,"CALLEJA, CALLEJON PEREZ GALDOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PERICO DE,"CALLEJA, CALLEJON PERICO DE, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PESETA,"CALLEJA, CALLEJON PESETA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PIZARRO,"CALLEJA, CALLEJON PIZARRO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,POSTIGOS,"CALLEJA, CALLEJON POSTIGOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PRACTICANTA,"CALLEJA, CALLEJON PRACTICANTA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,PULIOS DE LOS,"CALLEJA, CALLEJON PULIOS DE LOS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,QUIJERO,"CALLEJA, CALLEJON QUIJERO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,RINCON,"CALLEJA, CALLEJON RINCON, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,SANTO DOMINGO,"CALLEJA, CALLEJON SANTO DOMINGO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,SECRETARIO,"CALLEJA, CALLEJON SECRETARIO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,SEIQUER,"CALLEJA, CALLEJON SEIQUER, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,SOLERAS,"CALLEJA, CALLEJON SOLERAS, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,"CALLEJA, CALLEJON",CJ,VISITO,"CALLEJA, CALLEJON VISITO, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,12-31-99,"CALLE 1 ROSALEDA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,01-31-00,"CALLE 2 ROSALEDA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,02-29-00,"CALLE 3 ROSALEDA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,03-31-00,"CALLE 4 ROSALEDA, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,1 ( UA / PP ZG-SG-CT6),"CALLE 1 ( UA / PP ZG-SG-CT6), MURCIA, Murcia",CABEZO TORRES
Murcia,30,MURCIA,30,CALLE,CL,1 ( UA / PP ZG-SG-CT6),"CALLE 1 ( UA / PP ZG-SG-CT6), MURCIA, Murcia",CABEZO TORRES
Murcia,30,MURCIA,30,CALLE,CL,1 UA1 ZB-GP3,"CALLE 1 UA1 ZB-GP3, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,1 UE III PP CR5,"CALLE 1 UE III PP CR5, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,1 ZM-CV1,"CALLE 1 ZM-CV1, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,1. PP ZG-SG-C1.4,"CALLE 1. PP ZG-SG-C1.4, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,10 ( UA / PP ZG-SG-CT6),"CALLE 10 ( UA / PP ZG-SG-CT6), MURCIA, Murcia",CABEZO TORRES
Murcia,30,MURCIA,30,CALLE,CL,10 UA1 PP ZM ÑR1,"CALLE 10 UA1 PP ZM ÑR1, MURCIA, Murcia",DESCONOCIDO
Murcia,30,MURCIA,30,CALLE,CL,10 UE-LS1,"CALLE 10 UE-LS1, MURCIA, Murcia",DESCONOCIDO
